,text
164,"I met Flt Lt Colin Bell DFC this week, who risked his life in more than 50 bombing raids over Germany during WWII. 

Thank you for your service Colin, it was an honour to meet you alongside @GregClarkMP as you celebrate your 101st birthday. https://t.co/t7McjPjlpq"
165,"I would like to express my thanks to the @LondonFire Brigade for their swift response in dealing with the fire on Pield Heath Road in my constituency yesterday.

Thankfully no injuries have been reported and an investigation to determine the cause is now underway."
166,"Today marks a proud milestone in our National Tutoring Programme, with 1 million courses started to help children catch up. 

All children deserve a fantastic education. We're investing further to deliver high-quality tutoring to as many children as possible across the UK. https://t.co/fFaGjXebIu"
167,RT @FCDOGovUK: The Kremlin has a long history of lying about the use of chemical weapons by Russia and its proxies and trying to point the…
168,"I welcome today’s positive GDP stats, showing 0.8% growth in January and pointing to recovery in industries most affected by Omicron.

Our economy is in a strong position to deal with current challenges, and we’ll continue to support people where we can. https://t.co/AefQQkHpBV"
169,"Our refreshed National Shipbuilding Strategy will see more than 150 new ships delivered over the next 30 years, turbocharging our exports and helping Britain’s shipping take a world lead. https://t.co/bJsEVshiPP"
170,"Good to speak to @ZelenskyyUa again today to update him on the tough sanctions we are bringing in to hold the Putin regime and its supporters to account for Russia's vile actions.

#StandWithUkraine https://t.co/kY8WgxZqpp"
171,"Our National Shipbuilding Strategy refresh refocuses our attention on green technology, systems and supply chains.

With over £4bn of investment, the shipbuilding industry will go from strength to strength – creating new skilled jobs across the UK and levelling up our economy. https://t.co/DsIqqEzC3m"
172,"There can be no safe havens for those who have supported Putin's invasion.
 
Today's sanctions are the latest step in our ruthless pursuit of those who enable the killing of civilians, destruction of hospitals and illegal occupation of Ukraine.

https://t.co/VCwRnsvEps https://t.co/1cj2XVVpWi"
173,I spoke to President @ZelenskyyUa to thank him for his address to the @HouseofCommons and to update him on our tough new sanctions against the Putin regime. We will tighten these to impose the maximum economic cost on Russia and are stepping up our military support to Ukraine.
174,"Congratulations to Yoon Suk-yeol for winning South Korea’s presidential election. 🇰🇷 is a friend and ally of the 🇬🇧 and I look forward to working closely together on our shared priorities, protecting freedom and security and promoting trade in the industries of the future."
175,"There are few things more depraved than targeting the vulnerable and defenceless. 

The UK is exploring more support for Ukraine to defend against airstrikes and we will hold Putin to account for his terrible crimes. 

#PutinMustFail https://t.co/JBuvB78HVC"
176,"Important discussions with #V4 partners yesterday, including reducing dependence on fossil fuels from Russia – vital in defending and improving our collective energy security. 

#StandWithUkraine https://t.co/OJb62SaZHG"
177,"The UK is the largest bilateral humanitarian donor to Ukraine and is leading the response against Russia’s invasion.

Alongside international partners and allies, we will continue to put pressure on Putin’s regime - economically, diplomatically and militarily, Putin must fail. https://t.co/MrtFap9kVT"
178,"RT @10DowningStreet: Diplomatically, politically, economically – and eventually, militarily Putin must fail in his invasion of Ukraine.
 
T…"
179,"Never before in centuries of parliamentary history has the House of Commons listened to an address like that given by President @ZelenskyyUa today.
 
We will employ every method we can for however long it takes to ensure Putin’s invasion fails and Ukraine is free once more."
180,"Working with industry, we are confident that this can be achieved over the course of the year, providing enough time for companies to adjust and ensuring consumers are protected."
181,"In another economic blow to the Putin regime following the illegal invasion of Ukraine, the UK will move away from dependence on Russian oil throughout this year, building on our severe package of international economic sanctions. https://t.co/E8MO6WRjPn"
182,"In 1940 RAF Northolt in my constituency played a vital role in European security, with planes here fighting in the Battle of Britain.

With European security threatened once again, I hosted @JustinTrudeau and @MinPres here to ensure that Putin’s barbaric invasion ends in failure. https://t.co/Zwfr8bdK0X"
183,"Happy #InternationalWomensDay to the #ExtraordinaryWomen everywhere.

This government is supporting women and levelling up opportunity across the whole United Kingdom.

#IWD2022 https://t.co/m3Bagwe7e0"
184,"Today I will welcome the Visegrád Group 🇭🇺🇸🇰🇨🇿🇵🇱 to London for talks.

I applaud our Central European partners for their vital support to the Ukrainian people fleeing Putin’s abhorrent invasion and subjugation. We are clear in our mission – Putin must fail."
185,"Speaking with @EmmanuelMacron, @OlafScholz and @POTUS this afternoon, we agreed to continue applying the pressure on Russia to isolate Putin diplomatically and economically – ensuring his barbaric venture is a total and complete failure. https://t.co/bj76YJUJjQ"
186,"We stand with Ukraine. 

Сполучене Королівство стає разом з Україною. 

We staan schouder aan schouder met Oekraïne. 

Nous sommes solidaires de l’Ukraine.

🇬🇧🇳🇱🇨🇦 for 🇺🇦 https://t.co/NFtlVWYUSS"
187,WATCH LIVE: Press conference on Ukraine with Prime Minister Mark Rutte @MinPres and Prime Minister @JustinTrudeau  https://t.co/DYH0K5ghR2
188,"Nurses care for us, are there in our hour of need, and heroically saved lives throughout the pandemic. 

It’s wonderful to see that more than 27,000 nurses have joined our NHS since September 2019, and we are well on track to deliver our commitment of 50,000 more nurses by 2024."
189,"@ZelenskyyUa We will continue to do everything we can to support you and your people in the face of this barbaric invasion. 

The international community has a responsibility to ensure that Putin’s bloodthirsty venture ultimately ends in total failure."
190,Putin must fail. https://t.co/I4EnJZhA0a
191,"Putin must fail and must be seen to fail in this act of aggression.
 
We must come together under a six point plan of action to ensure Putin fails in his ambitions.
 
The world is watching. It is not future historians but the people of Ukraine who will be our judge. https://t.co/mHm0cKAc4H"
192,"Congratulations to Neil and Andrew Simpson for their gold-winning performance and Menna Fitzpatrick for securing silver – making her our most decorated Winter Paralympian! 
 
A truly fantastic start from @ParalympicsGB at #Beijing2022. https://t.co/XBEi7EZT0r"
193,"UK sailors, soldiers and airmen and women are supporting our NATO partners from the Baltics to the Balkans. They are protecting NATO airspace, assisting refugees and ensuring vital defensive aid reaches Ukraine. 

I know I speak for the nation when I say how proud we are of them. https://t.co/fBHfWZfxzl"
194,"I’ve been lost in admiration by the way in which the British public has responded to the brutal Russian invasion of Ukraine.
 
From community groups to sports clubs and businesses, everyone in the UK has been united in their support for the Ukrainian people. https://t.co/gzj0Wtb6W6"
