,text
260,Judge Jackson’s judicial record concerns me — from letting a murderer free in the name of COVID to going easy on child predators. https://t.co/8N4AwN1u7Q
261,"During the hearing, I plan to press Judge Jackson on her writings, record and rulings to ensure that we nominate a constitutionalist to the Supreme Court."
262,"Judge Jackson deserves a thorough, fair and transparent confirmation process, but that process requires asking the tough questions. https://t.co/1tHMejH0NM"
263,"“Therefore you are great, O Lord God. For there is none like you, and there is no God besides you, according to all that we have heard with our ears.” — 2 Samuel 7:22"
264,Tennesseans reject the idea of packing the Supreme Court.
265,"Given the chance, the radical left will pack the Supreme Court until it becomes a rubber stamp for their agenda. 

Where does Judge Jackson stand on court-packing?"
266,Inflation is a tax on hardworking Americans courtesy of Joe Biden and the radical left.
267,"164,973 illegal immigrants were apprehended in February attempting to cross the border."
268,It shouldn’t be up for debate. Biological men should not be allowed to compete in women’s sports.
269,This should be investigated as a war crime. https://t.co/J4eIPvCj7r
270,Thank you to our @TNMilitaryDept men and women who are always there to serve. https://t.co/NLYhuKedtC
271,"I am deeply saddened to hear about the passing of Congressmen Young. I enjoyed serving in the House with him, and I’m keeping his wife Anne and his children in my prayers."
272,"Actions speak louder than words, @JoeBiden. Open the Keystone Pipeline and make America energy independent again! https://t.co/tyue7bvIMm"
273,RT @MariaBartiromo: Join me #sunday ⁦@SundayFutures⁩ ⁦@FoxNews⁩ 10am et #LIVE #kyiv mayor ⁦@Vitaliklitschk5⁩ ⁦@Klitschko⁩ ⁦@RepMikeTurner⁩…
274,RT @IWF: You won't want to miss Sunday's episode of the #SheThinks podcast! Senator @MarshaBlackburn is joining @BeverlyHallberg.✨
275,Democrats want to transform the number of justices on the Supreme Court so that they can transform America with their radical agenda.
276,"If Xi provides military support to Russia, the USA and international community should cut off Communist China. All sanctions against Russia should be placed on China."
277,"Women’s sports are for biological women. Any other outcome is simply unfair to our female competitors. 

Why is the left so insistent on stripping opportunities for females?"
278,Allowing non-biological women to compete against biological women discourages future generations of female athletes. We owe it to our daughters to give them a fair opportunity at competing and winning.
279,"The Supreme Court has nine justices, and that’s the way it should stay."
280,Another broken promise for the Biden administration. https://t.co/DAtVt9TUhI
281,Putin and Xi are partners in crime.
282,"Psaki said today’s call with Xi is “an opportunity for President Biden to assess where President Xi stands.” 

Let me save you some time. Xi is a brutal dictator intent on global domination."
283,Protecting women in sports means only biological women should be allowed to compete against each other. https://t.co/rlcdVlWCli
284,"Biden will give Xi more tough talk today as he tries to intimidate Xi into not helping Putin. 

Let’s try some action, Mr. President. Start by setting restrictions on China’s digital currency."
285,"Strange how Jen Psaki was able to comment on Hunter Biden’s laptop when it was “Russian disinformation,” but dodges now that it’s confirmed by The New York Times. https://t.co/iNL3AN2Y0t"
286,Joe Biden’s border crisis is still ongoing.
287,President Biden will speak to Xi Jinping tomorrow. Biden needs to inform Xi that the U.S. will not back down to this new Axis of Evil.
288,Adam Mosseri told us months ago that Instagram would launch its first-ever parental controls. But nothing happened until @SenBlumenthal and I introduced the Kids Online Safety Act to require more accountability by social media companies.
289,"The Biden administration is staying the course in negotiating the Iran nuclear deal with the Russians while Putin wages an unprovoked war against Ukraine. 

It doesn't add up. https://t.co/ppJ0lGoBSI"
290,Our Constitution lays it out clearly. https://t.co/5DS8V14EFM
291,"Thank you, @Schwarzenegger, for your compelling video and support of Ukraine’s sovereignty. #StandWithUkraine https://t.co/v7uMYRf5Ql"
292,I invite Fauci to social distance from all of us. https://t.co/72kk1oQANG
293,"Russia is working to ensure their Axis of Evil partner, Iran, has no barriers to develop a nuclear weapon."
294,"Hunter Biden’s laptop was always real, but the mainstream media and big tech silenced you for talking about it anyway. https://t.co/GYxA7Oyrme"
295,"Judges don’t create, nor do they enforce. They interpret the laws."
296,"Build the wall.
Open Keystone.
Beat China."
297,Do not let the media distract you from the ongoing crisis at the southern border.
298,These terrorists should be locked away forever. https://t.co/NL1za88gBk
299,"Thank you, @DoctorJanette, @Franklin_Graham, and @SamaritansPurse, along with the countless other first responders that have put themselves in harm's way to help innocent Ukrainians. https://t.co/KQwGCAjuNo"
300,We need constitutionalists who believe our founding document is the standard for their decisions. https://t.co/5uf65FNYkS
301,Retweet and vote below if Daylight Savings Time should be permanent.
302,"Putin is waging an unprovoked, tyrannical war against an independent nation. We must not let him escape accountability. 

Today, I introduced a resolution with @SenBlumenthal to call for a ban on Moscow’s full access to SWIFT and other specialized financial messaging systems."
303,"Saudi Arabia wants to use Communist China’s Digital Yuan for oil sales.

Our adversaries are using this opportunity to dismiss the U.S., and they will continue to do so as long as Biden allows them to."
304,Communist China wants to take advantage of the crises happening on the world stage — we cannot afford a slip up by the Biden administration.
305,President @ZelenskyyUa delivered a powerful speech this morning. We must send Ukraine lethal support immediately. https://t.co/KKR1xTBzs1
306,"In his first year in office, Joe Biden has caused more problems than he’s solved. https://t.co/8wPT6ye7Op"
307,"President Zelensky has shown unwavering leadership and courage. Ukraine is fighting back against Putin, not just for themselves, but for Eastern Europe and freedom loving countries across the globe."
308,The USA stands with Ukraine. 🇺🇸🇺🇦
309,"After three long years, we are delighted to welcome Greg Kelly home to Tennessee. https://t.co/m2ogTyFom7"
310,"RT @dcexaminer: Tennessee Republican Sen. @MarshaBlackburn called out President @JoeBiden on Tuesday for ""bowing to all of this environment…"
311,The Biden administration is busy talking to ‘influencers’ from an app controlled by the Chinese Communist Party because they will accept help from anyone willing to push their talking points.
